NmKGE_cmd,Log(CMD),Wet Threshold,Dry Threshold
659.1130047,2.818959881,2.535581621,2.847262721
662.788458,2.821374937,2.535581621,2.847262721
666.8713028,2.824042029,2.535581621,2.847262721
670.3281457,2.826287455,2.535581621,2.847262721
673.4692961,2.828317801,2.535581621,2.847262721
677.3714687,2.8308269,2.535581621,2.847262721
681.557315,2.833502383,2.535581621,2.847262721
684.9543811,2.835661648,2.535581621,2.847262721
688.2113047,2.837721802,2.535581621,2.847262721
689.9198403,2.838798634,2.535581621,2.847262721
690.7682897,2.839332393,2.535581621,2.847262721
688.9132041,2.838164509,2.535581621,2.847262721
692.5652885,2.840460721,2.535581621,2.847262721
696.3756336,2.842843567,2.535581621,2.847262721
699.8274944,2.844991001,2.535581621,2.847262721
703.32097,2.847153566,2.535581621,2.847262721
707.8045861,2.849913372,2.535581621,2.847262721
712.3558728,2.852697009,2.535581621,2.847262721
716.6406834,2.855301459,2.535581621,2.847262721
720.3887531,2.857566924,2.535581621,2.847262721
724.1378796,2.859821266,2.535581621,2.847262721
726.7059695,2.861358728,2.535581621,2.847262721
728.8497117,2.862637986,2.535581621,2.847262721
732.1135298,2.864578433,2.535581621,2.847262721
734.5040546,2.865994198,2.535581621,2.847262721
736.7042508,2.867293176,2.535581621,2.847262721
739.0695029,2.868685282,2.535581621,2.847262721
741.8689979,2.870327223,2.535581621,2.847262721
744.3944916,2.871803151,2.535581621,2.847262721
746.4764037,2.873016084,2.535581621,2.847262721
747.8041075,2.873787846,2.535581621,2.847262721
744.7580751,2.872015221,2.535581621,2.847262721
735.9027158,2.866820406,2.535581621,2.847262721
736.4121687,2.867120956,2.535581621,2.847262721
738.2955085,2.868230226,2.535581621,2.847262721
741.2293974,2.869952635,2.535581621,2.847262721
744.222849,2.871703,2.535581621,2.847262721
747.2444619,2.873462705,2.535581621,2.847262721
750.1641288,2.875156293,2.535581621,2.847262721
752.8114525,2.876686217,2.535581621,2.847262721
755.8981936,2.878463308,2.535581621,2.847262721
758.6751098,2.880055836,2.535581621,2.847262721
761.2659005,2.881536377,2.535581621,2.847262721
763.7826803,2.882969806,2.535581621,2.847262721
766.0749785,2.884271278,2.535581621,2.847262721
768.7777583,2.88580081,2.535581621,2.847262721
771.3950596,2.887276853,2.535581621,2.847262721
772.2028984,2.887731427,2.535581621,2.847262721
773.8926075,2.888680698,2.535581621,2.847262721
765.9531782,2.884202223,2.535581621,2.847262721
767.5507022,2.885107073,2.535581621,2.847262721
767.7362628,2.885212054,2.535581621,2.847262721
768.8697612,2.885852781,2.535581621,2.847262721
770.1905651,2.886598194,2.535581621,2.847262721
767.4208527,2.885033596,2.535581621,2.847262721
768.4409964,2.885610526,2.535581621,2.847262721
763.0889713,2.882575177,2.535581621,2.847262721
752.8556781,2.87671173,2.535581621,2.847262721
755.4988517,2.878233809,2.535581621,2.847262721
759.1783374,2.880343807,2.535581621,2.847262721
761.7065843,2.88178771,2.535581621,2.847262721
764.4824368,2.883367512,2.535581621,2.847262721
767.3142094,2.884973241,2.535581621,2.847262721
771.1093846,2.887115989,2.535581621,2.847262721
773.4245353,2.888417945,2.535581621,2.847262721
774.4752241,2.889007529,2.535581621,2.847262721
775.9553768,2.889836747,2.535581621,2.847262721
777.6966698,2.890810239,2.535581621,2.847262721
779.5676763,2.891853823,2.535581621,2.847262721
781.5164769,2.892938139,2.535581621,2.847262721
783.5917916,2.894089878,2.535581621,2.847262721
786.0922596,2.89547352,2.535581621,2.847262721
788.3108486,2.896697503,2.535581621,2.847262721
790.5235382,2.897914806,2.535581621,2.847262721
792.8639899,2.899198694,2.535581621,2.847262721
795.4876278,2.900633429,2.535581621,2.847262721
798.0385618,2.902023877,2.535581621,2.847262721
800.2326883,2.903216288,2.535581621,2.847262721
799.4850814,2.902810364,2.535581621,2.847262721
801.5016124,2.9039044,2.535581621,2.847262721
802.855759,2.904637527,2.535581621,2.847262721
797.7520149,2.90186791,2.535581621,2.847262721
800.0566287,2.903120728,2.535581621,2.847262721
802.4265955,2.904405314,2.535581621,2.847262721
805.3116086,2.90596396,2.535581621,2.847262721
808.0808019,2.907454789,2.535581621,2.847262721
810.8939266,2.908964048,2.535581621,2.847262721
812.3068204,2.9097201,2.535581621,2.847262721
814.0195214,2.91063482,2.535581621,2.847262721
816.1572622,2.911773849,2.535581621,2.847262721
818.1166288,2.91281522,2.535581621,2.847262721
816.3215435,2.911861258,2.535581621,2.847262721
818.5257948,2.91303237,2.535581621,2.847262721
821.3544407,2.91453061,2.535581621,2.847262721
823.4000932,2.915610912,2.535581621,2.847262721
822.7365357,2.915260784,2.535581621,2.847262721
821.2108465,2.914454677,2.535581621,2.847262721
816.9240158,2.912181664,2.535581621,2.847262721
811.0383891,2.909041411,2.535581621,2.847262721
811.7196607,2.909406065,2.535581621,2.847262721
813.8506154,2.910544696,2.535581621,2.847262721
816.563725,2.911990083,2.535581621,2.847262721
818.7509034,2.913151792,2.535581621,2.847262721
820.2871479,2.913965907,2.535581621,2.847262721
821.6790391,2.914702208,2.535581621,2.847262721
822.8814578,2.915337276,2.535581621,2.847262721
822.9077204,2.915351137,2.535581621,2.847262721
823.0271716,2.915414173,2.535581621,2.847262721
807.5394233,2.907163733,2.535581621,2.847262721
807.931395,2.907374485,2.535581621,2.847262721
809.6510091,2.908297862,2.535581621,2.847262721
811.5522021,2.90931646,2.535581621,2.847262721
813.6226963,2.910423055,2.535581621,2.847262721
815.3857131,2.911363098,2.535581621,2.847262721
817.288794,2.912375544,2.535581621,2.847262721
819.0353889,2.913302667,2.535581621,2.847262721
820.9182652,2.914299919,2.535581621,2.847262721
823.0096697,2.915404938,2.535581621,2.847262721
825.0129904,2.916460787,2.535581621,2.847262721
826.9598527,2.917484426,2.535581621,2.847262721
828.7973438,2.918448351,2.535581621,2.847262721
830.9634774,2.919581936,2.535581621,2.847262721
832.8212664,2.920551807,2.535581621,2.847262721
834.1940147,2.921267069,2.535581621,2.847262721
835.832585,2.922119298,2.535581621,2.847262721
837.4365955,2.922951935,2.535581621,2.847262721
838.6994665,2.923606367,2.535581621,2.847262721
839.4952609,2.924018249,2.535581621,2.847262721
835.2163598,2.921798993,2.535581621,2.847262721
835.915466,2.922162361,2.535581621,2.847262721
836.6695616,2.922553969,2.535581621,2.847262721
837.8072877,2.923144134,2.535581621,2.847262721
838.8450495,2.923681746,2.535581621,2.847262721
839.3555722,2.923945978,2.535581621,2.847262721
803.6273928,2.905054732,2.535581621,2.847262721
724.8310564,2.860236793,2.535581621,2.847262721
720.2510444,2.857483897,2.535581621,2.847262721
716.7166982,2.855347523,2.535581621,2.847262721
717.6563275,2.855916518,2.535581621,2.847262721
719.1664671,2.856829429,2.535581621,2.847262721
720.7619252,2.857791837,2.535581621,2.847262721
722.2500918,2.858687606,2.535581621,2.847262721
724.1701731,2.859840633,2.535581621,2.847262721
726.2440824,2.861082607,2.535581621,2.847262721
727.5184805,2.86184403,2.535581621,2.847262721
728.1265056,2.862206841,2.535581621,2.847262721
726.3297155,2.861133812,2.535581621,2.847262721
720.6010811,2.857694909,2.535581621,2.847262721
717.4931642,2.855817768,2.535581621,2.847262721
690.6625391,2.839265901,2.535581621,2.847262721
687.6949546,2.837395838,2.535581621,2.847262721
687.5218381,2.837286497,2.535581621,2.847262721
688.7992635,2.838092674,2.535581621,2.847262721
689.8037926,2.838725578,2.535581621,2.847262721
685.8626447,2.83623715,2.535581621,2.847262721
674.4976546,2.828980444,2.535581621,2.847262721
667.9489195,2.824743252,2.535581621,2.847262721
665.0304017,2.822841499,2.535581621,2.847262721
666.2438752,2.82363323,2.535581621,2.847262721
667.5093018,2.824457322,2.535581621,2.847262721
668.6258972,2.825183194,2.535581621,2.847262721
669.7343645,2.825902583,2.535581621,2.847262721
670.5581891,2.826436471,2.535581621,2.847262721
671.8944903,2.82730108,2.535581621,2.847262721
673.6474426,2.828432665,2.535581621,2.847262721
675.2208258,2.829445829,2.535581621,2.847262721
676.161144,2.83005021,2.535581621,2.847262721
673.2714648,2.828190208,2.535581621,2.847262721
665.2423081,2.822979862,2.535581621,2.847262721
659.0415343,2.818912786,2.535581621,2.847262721
658.1278972,2.8183103,2.535581621,2.847262721
657.549336,2.817928344,2.535581621,2.847262721
659.137021,2.818975705,2.535581621,2.847262721
659.981086,2.81953149,2.535581621,2.847262721
639.6379163,2.8059342,2.535581621,2.847262721
635.2538956,2.802947337,2.535581621,2.847262721
622.522673,2.794155174,2.535581621,2.847262721
577.8090681,2.761784353,2.535581621,2.847262721
578.3745309,2.76220916,2.535581621,2.847262721
578.0054257,2.761931915,2.535581621,2.847262721
579.7167118,2.76321582,2.535581621,2.847262721
580.7494736,2.763988825,2.535581621,2.847262721
581.5035547,2.764552374,2.535581621,2.847262721
583.0319978,2.76569239,2.535581621,2.847262721
584.0285841,2.766434103,2.535581621,2.847262721
585.439667,2.767482145,2.535581621,2.847262721
586.9280085,2.768584835,2.535581621,2.847262721
588.7496984,2.769930698,2.535581621,2.847262721
589.0815892,2.77017545,2.535581621,2.847262721
562.7633273,2.750325789,2.535581621,2.847262721
555.6608302,2.744809783,2.535581621,2.847262721
556.8812202,2.745762572,2.535581621,2.847262721
558.1081204,2.746718341,2.535581621,2.847262721
558.8368434,2.747285031,2.535581621,2.847262721
559.721267,2.747971809,2.535581621,2.847262721
560.3307524,2.748444458,2.535581621,2.847262721
557.3865663,2.746156497,2.535581621,2.847262721
548.061456,2.73882926,2.535581621,2.847262721
545.5577873,2.736840759,2.535581621,2.847262721
543.8777674,2.735501306,2.535581621,2.847262721
538.1279379,2.73088554,2.535581621,2.847262721
535.7871897,2.728992326,2.535581621,2.847262721
518.5935927,2.714827147,2.535581621,2.847262721
515.322799,2.712079357,2.535581621,2.847262721
499.5681951,2.698594781,2.535581621,2.847262721
499.824364,2.698817422,2.535581621,2.847262721
500.6115817,2.699500893,2.535581621,2.847262721
501.6234306,2.700377814,2.535581621,2.847262721
502.6292613,2.701247768,2.535581621,2.847262721
503.2346451,2.701770532,2.535581621,2.847262721
503.7826119,2.702243174,2.535581621,2.847262721
504.3226449,2.702708469,2.535581621,2.847262721
504.7409995,2.703068583,2.535581621,2.847262721
500.9993664,2.699837177,2.535581621,2.847262721
501.8642944,2.700586299,2.535581621,2.847262721
501.1436772,2.699962255,2.535581621,2.847262721
494.9128625,2.694528741,2.535581621,2.847262721
495.3441128,2.694907006,2.535581621,2.847262721
495.720632,2.695236995,2.535581621,2.847262721
496.687988,2.696083657,2.535581621,2.847262721
491.956418,2.691926631,2.535581621,2.847262721
489.1955403,2.689482489,2.535581621,2.847262721
486.5385866,2.687117289,2.535581621,2.847262721
486.0886633,2.686715492,2.535581621,2.847262721
480.3058643,2.681517889,2.535581621,2.847262721
475.2420429,2.676914854,2.535581621,2.847262721
473.7946006,2.675590107,2.535581621,2.847262721
474.2969379,2.676050321,2.535581621,2.847262721
475.4297763,2.677086378,2.535581621,2.847262721
475.8660386,2.677484711,2.535581621,2.847262721
476.1228248,2.677719002,2.535581621,2.847262721
475.2395228,2.676912551,2.535581621,2.847262721
475.110793,2.676794896,2.535581621,2.847262721
475.4468439,2.677101969,2.535581621,2.847262721
470.3619444,2.672432177,2.535581621,2.847262721
453.0828248,2.6561776,2.535581621,2.847262721
437.7248378,2.64120119,2.535581621,2.847262721
432.1609155,2.635645487,2.535581621,2.847262721
429.3909466,2.632852883,2.535581621,2.847262721
429.6814735,2.633146629,2.535581621,2.847262721
427.1712401,2.630602006,2.535581621,2.847262721
401.3393601,2.603511754,2.535581621,2.847262721
396.6487546,2.598406095,2.535581621,2.847262721
396.9952024,2.598785258,2.535581621,2.847262721
397.9675371,2.599847647,2.535581621,2.847262721
398.7429965,2.600693068,2.535581621,2.847262721
399.2670335,2.601263453,2.535581621,2.847262721
399.8449787,2.601891646,2.535581621,2.847262721
400.0841289,2.602151324,2.535581621,2.847262721
400.9935402,2.603137376,2.535581621,2.847262721
401.4774889,2.603661199,2.535581621,2.847262721
402.2366511,2.60448164,2.535581621,2.847262721
403.1088563,2.60542234,2.535581621,2.847262721
404.0586734,2.606444434,2.535581621,2.847262721
405.2248128,2.60769603,2.535581621,2.847262721
403.9779935,2.606357708,2.535581621,2.847262721
403.3504065,2.605682499,2.535581621,2.847262721
404.0620827,2.606448098,2.535581621,2.847262721
405.1712713,2.607638644,2.535581621,2.847262721
406.1245317,2.608659224,2.535581621,2.847262721
406.8317955,2.609414887,2.535581621,2.847262721
407.4373342,2.610060822,2.535581621,2.847262721
407.1372882,2.60974088,2.535581621,2.847262721
384.0450066,2.584382123,2.535581621,2.847262721
378.0633721,2.577564604,2.535581621,2.847262721
366.4241653,2.563984107,2.535581621,2.847262721
363.4020892,2.56038742,2.535581621,2.847262721
363.2629261,2.560221077,2.535581621,2.847262721
362.2861067,2.55905168,2.535581621,2.847262721
363.3317769,2.560303383,2.535581621,2.847262721
364.7942409,2.562047973,2.535581621,2.847262721
366.2108374,2.563731192,2.535581621,2.847262721
366.9169616,2.564567789,2.535581621,2.847262721
368.1949941,2.56607788,2.535581621,2.847262721
369.4884755,2.567600897,2.535581621,2.847262721
364.5254016,2.561727797,2.535581621,2.847262721
365.3583693,2.56271906,2.535581621,2.847262721
366.8392335,2.564475777,2.535581621,2.847262721
368.2590417,2.566153419,2.535581621,2.847262721
369.4864887,2.567598562,2.535581621,2.847262721
370.9459449,2.569310628,2.535581621,2.847262721
372.0762431,2.570631941,2.535581621,2.847262721
372.643893,2.571294008,2.535581621,2.847262721
368.6172151,2.566575614,2.535581621,2.847262721
364.8593162,2.56212544,2.535581621,2.847262721
365.2588756,2.562600778,2.535581621,2.847262721
366.592466,2.564183535,2.535581621,2.847262721
368.0586696,2.565917052,2.535581621,2.847262721
368.2567088,2.566150667,2.535581621,2.847262721
368.3056357,2.566208364,2.535581621,2.847262721
369.214037,2.567278204,2.535581621,2.847262721
369.8941347,2.568077445,2.535581621,2.847262721
353.7634323,2.548712939,2.535581621,2.847262721
336.9104831,2.527514524,2.535581621,2.847262721
338.4475652,2.529491394,2.535581621,2.847262721
340.1268234,2.531640883,2.535581621,2.847262721
340.9690013,2.532714898,2.535581621,2.847262721
340.4696876,2.532078452,2.535581621,2.847262721
341.8643804,2.533853853,2.535581621,2.847262721
343.4292455,2.535837276,2.535581621,2.847262721
342.5426868,2.5347147,2.535581621,2.847262721
338.8708824,2.530034253,2.535581621,2.847262721
339.2059762,2.530463495,2.535581621,2.847262721
328.0969981,2.516002257,2.535581621,2.847262721
327.2799805,2.514919441,2.535581621,2.847262721
327.8642552,2.515694071,2.535581621,2.847262721
321.0482029,2.506570243,2.535581621,2.847262721
319.5028556,2.504474744,2.535581621,2.847262721
320.0730021,2.505249043,2.535581621,2.847262721
317.256971,2.501411173,2.535581621,2.847262721
318.4434029,2.503032256,2.535581621,2.847262721
313.1636576,2.495771357,2.535581621,2.847262721
307.547492,2.48791219,2.535581621,2.847262721
309.0805035,2.490071611,2.535581621,2.847262721
309.77642,2.491048356,2.535581621,2.847262721
311.6040319,2.493603069,2.535581621,2.847262721
313.8934983,2.49678232,2.535581621,2.847262721
315.349263,2.49879182,2.535581621,2.847262721
309.843621,2.491142559,2.535581621,2.847262721
312.3932602,2.494701656,2.535581621,2.847262721
314.952743,2.498245395,2.535581621,2.847262721
317.9124883,2.502307588,2.535581621,2.847262721
320.2957426,2.505551166,2.535581621,2.847262721
322.9302831,2.509108773,2.535581621,2.847262721
325.2426195,2.51220745,2.535581621,2.847262721
319.3702465,2.504294453,2.535581621,2.847262721
322.3651557,2.508348093,2.535581621,2.847262721
325.1223316,2.512046801,2.535581621,2.847262721
328.065443,2.515960486,2.535581621,2.847262721
331.0307025,2.519868276,2.535581621,2.847262721
329.0301294,2.517235668,2.535581621,2.847262721
325.8654642,2.513038336,2.535581621,2.847262721
321.293533,2.506901984,2.535581621,2.847262721
322.7235944,2.508830718,2.535581621,2.847262721
325.2610582,2.512232071,2.535581621,2.847262721
328.0634875,2.515957897,2.535581621,2.847262721
330.6638487,2.519386716,2.535581621,2.847262721
333.5522731,2.523163905,2.535581621,2.847262721
332.9861299,2.522426144,2.535581621,2.847262721
334.2116785,2.524021622,2.535581621,2.847262721
333.4352854,2.523011557,2.535581621,2.847262721
327.4958351,2.515205781,2.535581621,2.847262721
316.8406951,2.500840957,2.535581621,2.847262721
315.667922,2.499230451,2.535581621,2.847262721
317.4822744,2.501719483,2.535581621,2.847262721
320.7038786,2.506104212,2.535581621,2.847262721
321.9684699,2.507813344,2.535581621,2.847262721
320.3994594,2.505691775,2.535581621,2.847262721
322.3871335,2.508377701,2.535581621,2.847262721
325.1291338,2.512055887,2.535581621,2.847262721
327.5058257,2.51521903,2.535581621,2.847262721
327.4722158,2.515174458,2.535581621,2.847262721
330.9070989,2.519706084,2.535581621,2.847262721
334.287842,2.524120582,2.535581621,2.847262721
338.1338336,2.529088628,2.535581621,2.847262721
342.0737501,2.534119749,2.535581621,2.847262721
345.2688311,2.538157374,2.535581621,2.847262721
348.3843428,2.542058629,2.535581621,2.847262721
347.8125709,2.541345274,2.535581621,2.847262721
338.6792591,2.529788601,2.535581621,2.847262721
341.3939299,2.533255795,2.535581621,2.847262721
344.0480657,2.536619121,2.535581621,2.847262721
345.4057071,2.538329509,2.535581621,2.847262721
348.130655,2.541742267,2.535581621,2.847262721
352.4801762,2.547134697,2.535581621,2.847262721
357.2777197,2.553005934,2.535581621,2.847262721
359.5613072,2.555772951,2.535581621,2.847262721
343.4582275,2.535873924,2.535581621,2.847262721
347.2421876,2.540632484,2.535581621,2.847262721
350.8497445,2.545121165,2.535581621,2.847262721
354.8390159,2.550031366,2.535581621,2.847262721
358.7756511,2.554822961,2.535581621,2.847262721
361.0506468,2.557568127,2.535581621,2.847262721
341.9522774,2.5339655,2.535581621,2.847262721
343.7443863,2.536235614,2.535581621,2.847262721
339.1616482,2.530406737,2.535581621,2.847262721
342.1418098,2.534206148,2.535581621,2.847262721
345.7516909,2.538764313,2.535581621,2.847262721
349.3782395,2.543295852,2.535581621,2.847262721
352.2491641,2.546849971,2.535581621,2.847262721
355.3620782,2.550671081,2.535581621,2.847262721
358.2092608,2.554136809,2.535581621,2.847262721
359.9962204,2.556297941,2.535581621,2.847262721
363.2064771,2.560153585,2.535581621,2.847262721
363.5833852,2.560604029,2.535581621,2.847262721
362.1704498,2.558913012,2.535581621,2.847262721
357.8599526,2.5537131,2.535581621,2.847262721
348.2557399,2.541898283,2.535581621,2.847262721
348.8593672,2.542650389,2.535581621,2.847262721
347.2101745,2.540592443,2.535581621,2.847262721
346.8027143,2.540082488,2.535581621,2.847262721
347.5224663,2.540982886,2.535581621,2.847262721
342.4209032,2.534560268,2.535581621,2.847262721
346.1915113,2.539316415,2.535581621,2.847262721
348.0233628,2.541608399,2.535581621,2.847262721
339.9663052,2.531435875,2.535581621,2.847262721
340.6678614,2.532331164,2.535581621,2.847262721
342.9197732,2.535192528,2.535581621,2.847262721
342.961012,2.535244752,2.535581621,2.847262721
344.9948341,2.537812592,2.535581621,2.847262721
346.9752439,2.54029849,2.535581621,2.847262721
350.6082074,2.544822078,2.535581621,2.847262721
349.9551766,2.544012422,2.535581621,2.847262721
354.701451,2.549862965,2.535581621,2.847262721
358.1472715,2.554061647,2.535581621,2.847262721
362.3037431,2.559072821,2.535581621,2.847262721
366.1452231,2.563653373,2.535581621,2.847262721
370.1823335,2.568415689,2.535581621,2.847262721
374.8507523,2.573858387,2.535581621,2.847262721
380.9639254,2.580883853,2.535581621,2.847262721
386.8188265,2.587507603,2.535581621,2.847262721
391.8739452,2.593146389,2.535581621,2.847262721
397.5470257,2.599388509,2.535581621,2.847262721
402.511911,2.604778736,2.535581621,2.847262721
403.2562656,2.605581124,2.535581621,2.847262721
405.075087,2.607535534,2.535581621,2.847262721
408.3825496,2.611067176,2.535581621,2.847262721
412.7173053,2.615652679,2.535581621,2.847262721
416.0934,2.619190827,2.535581621,2.847262721
418.6147387,2.621814515,2.535581621,2.847262721
387.1250747,2.587851302,2.535581621,2.847262721
363.0476085,2.55996358,2.535581621,2.847262721
367.3603527,2.565092283,2.535581621,2.847262721
371.416889,2.569861648,2.535581621,2.847262721
375.8707254,2.575038502,2.535581621,2.847262721
379.2156485,2.57888625,2.535581621,2.847262721
382.9318957,2.583121542,2.535581621,2.847262721
383.967231,2.584294162,2.535581621,2.847262721
387.6737711,2.588466419,2.535581621,2.847262721
392.4762364,2.593813366,2.535581621,2.847262721
397.2825298,2.599099468,2.535581621,2.847262721
402.2206185,2.60446433,2.535581621,2.847262721
401.8481232,2.604061944,2.535581621,2.847262721
399.0905032,2.601071393,2.535581621,2.847262721
371.8362815,2.570351763,2.535581621,2.847262721
343.8377755,2.536353588,2.535581621,2.847262721
340.8343833,2.5325434,2.535581621,2.847262721
345.1512291,2.538009424,2.535581621,2.847262721
349.1964177,2.54306978,2.535581621,2.847262721
353.3773667,2.54823873,2.535581621,2.847262721
357.6853258,2.553501123,2.535581621,2.847262721
362.5052908,2.55931435,2.535581621,2.847262721
366.9569398,2.564615105,2.535581621,2.847262721
370.5720161,2.56887262,2.535581621,2.847262721
375.6763529,2.574813859,2.535581621,2.847262721
326.6558479,2.514090437,2.535581621,2.847262721
316.9257721,2.500957557,2.535581621,2.847262721
320.4480175,2.505757589,2.535581621,2.847262721
323.5633925,2.50995938,2.535581621,2.847262721
318.1572629,2.502641842,2.535581621,2.847262721
320.7995449,2.506233743,2.535581621,2.847262721
324.7149888,2.511502336,2.535581621,2.847262721
328.7637323,2.516883902,2.535581621,2.847262721
333.0529611,2.522513299,2.535581621,2.847262721
337.2448474,2.527945323,2.535581621,2.847262721
341.3813535,2.533239796,2.535581621,2.847262721
346.5686777,2.539789309,2.535581621,2.847262721
347.8572213,2.541401023,2.535581621,2.847262721
346.7370951,2.540000306,2.535581621,2.847262721
350.6332621,2.544853112,2.535581621,2.847262721
354.0282237,2.549037886,2.535581621,2.847262721
357.7018151,2.553521144,2.535581621,2.847262721
361.399332,2.557987345,2.535581621,2.847262721
365.6750259,2.563095301,2.535581621,2.847262721
369.3479337,2.567435674,2.535581621,2.847262721
372.7768013,2.571448877,2.535581621,2.847262721
376.4389083,2.575694505,2.535581621,2.847262721
369.9184983,2.568106049,2.535581621,2.847262721
356.882152,2.552524829,2.535581621,2.847262721
357.120508,2.552814791,2.535581621,2.847262721
358.5136157,2.554505654,2.535581621,2.847262721
360.1123833,2.556438056,2.535581621,2.847262721
357.2639722,2.552989223,2.535581621,2.847262721
360.5601912,2.556977775,2.535581621,2.847262721
362.1252548,2.558858814,2.535581621,2.847262721
364.867253,2.562134887,2.535581621,2.847262721
367.5463633,2.56531213,2.535581621,2.847262721
370.7977719,2.569137116,2.535581621,2.847262721
356.7176979,2.552324657,2.535581621,2.847262721
359.3547851,2.555523432,2.535581621,2.847262721
361.8330579,2.558508242,2.535581621,2.847262721
364.6836116,2.561916247,2.535581621,2.847262721
368.0985043,2.565964053,2.535581621,2.847262721
371.23384,2.569647558,2.535581621,2.847262721
374.6028254,2.573571049,2.535581621,2.847262721
377.7220285,2.577172313,2.535581621,2.847262721
381.3021052,2.581269203,2.535581621,2.847262721
384.1370731,2.584486223,2.535581621,2.847262721
387.6159792,2.588401672,2.535581621,2.847262721
390.351007,2.591455304,2.535581621,2.847262721
393.3231023,2.594749456,2.535581621,2.847262721
396.4551567,2.598194071,2.535581621,2.847262721
398.2766401,2.600184835,2.535581621,2.847262721
400.2211961,2.602300086,2.535581621,2.847262721
403.6548488,2.606010174,2.535581621,2.847262721
406.2787253,2.608824081,2.535581621,2.847262721
409.5036108,2.612257735,2.535581621,2.847262721
412.1488153,2.615054056,2.535581621,2.847262721
414.6202522,2.617650511,2.535581621,2.847262721
414.1195241,2.617125706,2.535581621,2.847262721
415.3415025,2.61840533,2.535581621,2.847262721
416.7419566,2.619867226,2.535581621,2.847262721
416.7846172,2.619911681,2.535581621,2.847262721
415.8320112,2.618917919,2.535581621,2.847262721
409.6488986,2.612411792,2.535581621,2.847262721
402.7719442,2.605059211,2.535581621,2.847262721
399.3458089,2.601349131,2.535581621,2.847262721
400.4002802,2.602494373,2.535581621,2.847262721
402.7222534,2.605005628,2.535581621,2.847262721
405.69763,2.608202471,2.535581621,2.847262721
408.902418,2.611619679,2.535581621,2.847262721
411.042179,2.613886389,2.535581621,2.847262721
413.4553743,2.616428642,2.535581621,2.847262721
415.759584,2.618842269,2.535581621,2.847262721
417.697687,2.62086207,2.535581621,2.847262721
420.1354915,2.623389371,2.535581621,2.847262721
422.0931452,2.625408299,2.535581621,2.847262721
423.8848222,2.627247866,2.535581621,2.847262721
424.0303967,2.62739699,2.535581621,2.847262721
425.6854953,2.629088852,2.535581621,2.847262721
428.2708176,2.631718483,2.535581621,2.847262721
429.0686782,2.632526812,2.535581621,2.847262721
430.6811209,2.634155835,2.535581621,2.847262721
431.8738418,2.6353569,2.535581621,2.847262721
433.4113635,2.636900294,2.535581621,2.847262721
434.4466895,2.637936492,2.535581621,2.847262721
435.1272677,2.6386163,2.535581621,2.847262721
433.5761862,2.637065421,2.535581621,2.847262721
433.4871161,2.636976194,2.535581621,2.847262721
417.7560621,2.620922761,2.535581621,2.847262721
378.0441475,2.577542519,2.535581621,2.847262721
374.2407612,2.573151088,2.535581621,2.847262721
375.361672,2.574449925,2.535581621,2.847262721
376.0666181,2.575264785,2.535581621,2.847262721
377.9813426,2.577470363,2.535581621,2.847262721
379.766049,2.579516136,2.535581621,2.847262721
381.2295681,2.581186577,2.535581621,2.847262721
382.6262536,2.582774766,2.535581621,2.847262721
383.9964513,2.584327211,2.535581621,2.847262721
386.41697,2.587056191,2.535581621,2.847262721
388.4261022,2.589308407,2.535581621,2.847262721
390.5793855,2.591709318,2.535581621,2.847262721
392.4259514,2.59375772,2.535581621,2.847262721
393.9675746,2.595460479,2.535581621,2.847262721
394.47835,2.596023173,2.535581621,2.847262721
394.4808559,2.596025932,2.535581621,2.847262721
394.2713043,2.59579517,2.535581621,2.847262721
388.467136,2.589354284,2.535581621,2.847262721
389.3502829,2.590340495,2.535581621,2.847262721
390.4069701,2.591517563,2.535581621,2.847262721
391.6784402,2.592929667,2.535581621,2.847262721
392.3859517,2.59371345,2.535581621,2.847262721
393.3560858,2.594785874,2.535581621,2.847262721
394.635212,2.596195833,2.535581621,2.847262721
395.8647098,2.597546787,2.535581621,2.847262721
396.6381191,2.59839445,2.535581621,2.847262721
397.3130919,2.599132876,2.535581621,2.847262721
398.7892276,2.600743418,2.535581621,2.847262721
399.9051134,2.601956957,2.535581621,2.847262721
400.6807101,2.602798435,2.535581621,2.847262721
401.2560526,2.603421596,2.535581621,2.847262721
402.2107488,2.604453673,2.535581621,2.847262721
402.7245321,2.605008086,2.535581621,2.847262721
398.1544066,2.600051527,2.535581621,2.847262721
399.2106792,2.601202151,2.535581621,2.847262721
398.5861769,2.600522233,2.535581621,2.847262721
398.7086098,2.600655614,2.535581621,2.847262721
399.63685,2.601665527,2.535581621,2.847262721
400.446588,2.602544598,2.535581621,2.847262721
400.7113839,2.602831681,2.535581621,2.847262721
401.176181,2.60333514,2.535581621,2.847262721
401.6760727,2.603875962,2.535581621,2.847262721
401.5718435,2.603763254,2.535581621,2.847262721
401.7579074,2.603964433,2.535581621,2.847262721
402.9042834,2.605201884,2.535581621,2.847262721
404.1320506,2.606523294,2.535581621,2.847262721
404.9641122,2.607416538,2.535581621,2.847262721
406.2316686,2.608773777,2.535581621,2.847262721
407.2537664,2.609865109,2.535581621,2.847262721
406.750744,2.609328356,2.535581621,2.847262721
406.8642095,2.609449488,2.535581621,2.847262721
407.6765831,2.610315766,2.535581621,2.847262721
408.6229396,2.611322744,2.535581621,2.847262721
409.7736884,2.612544069,2.535581621,2.847262721
