Approach,Overall_A2k,Mean_A2k,Overall_calib,Wet_calib,Mid_calib,Dry_calib,Overall_valid,Wet_valid,Mid_valid,Dry_valid
"(""split_NNSE"", ""split_NNSE"")",15.127710250130908,36.023081454949384,15.659481430274498,4.044356766220913,22.59154600909237,81.43334158953486,11.340981361472736,8.761631525122146,9.299904733354634,58.96426533145806
"(""split_NNSE"", ""split_NmKGE"")",262.02935313599727,74.4082950035603,63.40614860689261,34.80182300857559,80.33332463671644,108.08973736538888,284.70035563316173,24.439268863569634,246.24959662450277,479.6229551494882
"(""split_NNSE"", ""split_mean_NmKGE"")",183.65669168554257,20.400912579558966,12.393547788596283,3.349653016059262,22.910790438572192,34.94229428404545,198.48813138791851,6.232957726858804,210.22837641151975,47.437994878922936
"(""split_NNSE"", ""split_NnpKGE"")",58.226327231406,27.24517466356977,4.186194030383202,9.889281006071133,4.587026396636533,67.25921658800165,55.59540769789802,7.285682099811214,46.48513635847003,77.98401791682566
"(""split_NmKGE"", ""NNSE"")",1553.4039003023563,199.0862023885076,420.1778341547969,8.608540198719593,563.8100175010493,24.840049465753985,1238.5527066352013,6.698278690446228,1281.7950696922119,65.10869772672078
"(""split_NmKGE"", ""NmKGE"")",27.932734351169035,22.18481784632245,15.85685696027168,5.0384947627637535,29.01669788251927,32.49926089368434,21.681279970955362,5.8529954245803895,21.90552609710017,105.15945073061236
"(""split_NmKGE"", ""mean_NmKGE"")",48.1641707873408,30.301932483533236,6.814796552321114,5.655006096682959,8.927899302910916,76.32289205100584,47.66305636306991,9.689977274888967,16.891965100020037,397.02153664102667
"(""split_NmKGE"", ""NnpKGE"")",71.23062143388653,27.69209152460029,6.4250656902125645,4.759011034378621,8.578091755300722,69.73917178412152,45.62421075103924,9.333355507579062,15.89625706824125,382.6254540702048
"(""split_NmKGE"", ""split_NNSE"")",51.00717986839748,30.432112106065663,6.778729222396641,6.205908458953692,8.767535808237465,76.32289205100584,47.66305636306991,9.689977274888967,16.891965100020037,397.02153664102667
"(""split_NmKGE"", ""split_NmKGE"")",48.15851875783611,30.713934774533982,7.08465123863305,6.176126841730695,9.642785430865409,76.32289205100584,47.66305636306991,9.689977274888967,16.891965100020037,397.02153664102667
"(""split_NmKGE"", ""split_mean_NmKGE"")",61.01118783291623,30.43425399026081,6.7804784730431695,6.205908458953692,8.773961460822905,76.32289205100584,47.66305636306991,9.689977274888967,16.891965100020037,397.02153664102667
"(""split_NmKGE"", ""split_NnpKGE"")",62.56419131570237,30.69350041583255,6.8410771353730615,6.535789627267578,9.221819569224241,76.32289205100584,47.66305636306991,9.689977274888967,16.891965100020037,397.02153664102667
"(""split_mean_NmKGE"", ""NNSE"")",1163.7460125318871,200.73069207008768,422.8925565335879,8.353823708236277,568.9982030362728,24.840049465753985,635.8279115302619,8.675353056550396,622.7522395845999,91.41829705660754
"(""split_mean_NmKGE"", ""NmKGE"")",28.145555449471974,22.24632808347836,16.35138271306276,4.7495109801045405,29.490212376646205,32.49926089368434,19.23680253351802,6.995896372982714,22.21245201960725,90.56682419675833
"(""split_mean_NmKGE"", ""mean_NmKGE"")",69.30809118466264,32.44539640275574,32.391824066867144,3.2829748300699224,56.133457895556354,37.919756482640956,55.645141338409154,5.9634978883237615,88.3941170831732,52.28472409625598
"(""split_mean_NmKGE"", ""NnpKGE"")",20.00824362857232,32.29544082279588,32.306489885936955,3.167285721354691,55.799280264392,37.919756482640956,14.045040081276218,6.668110444451754,13.077723392437104,61.97255436073529
"(""split_mean_NmKGE"", ""split_NNSE"")",41.30505018069769,32.33689027437122,32.359962937778,3.1674307230394274,55.92348361743327,37.919756482640956,26.001547138669455,6.669271338994474,34.45811841864672,21.191087806380374
"(""split_mean_NmKGE"", ""split_NmKGE"")",30.513816840831893,32.55436707044334,32.37841722716586,3.240976993415813,56.50236773527325,37.919756482640956,95.32108007697347,5.71569247798205,62.41690939216027,308.07000616973886
"(""split_mean_NmKGE"", ""split_mean_NmKGE"")",65.7472272603055,32.48440441985267,32.62316189526659,3.149042335956138,56.38441444096092,37.919756482640956,51.95203764958822,6.585182923370518,69.21160698942148,39.046223277567215
"(""split_mean_NmKGE"", ""split_NnpKGE"")",113.80655362248173,33.105915256314205,33.09607610703951,3.8270308921295237,57.57095839417214,37.919756482640956,102.27730138363209,5.314438388165515,109.79072425250182,64.52793267493544
"(""split_NnpKGE"", ""NNSE"")",1024.006186195169,198.45913696425046,419.27835047814693,8.707080339586314,561.8302810874111,24.840049465753985,601.5596101671645,6.646434498752805,609.2471318469572,169.8648915886615
"(""split_NnpKGE"", ""NmKGE"")",27.617098986808983,22.283453958584047,16.205904007767828,4.9107131657852925,29.44038781628251,32.49926089368434,20.297649757605875,6.213960282443052,19.91866589941693,125.58421744268408
"(""split_NnpKGE"", ""mean_NmKGE"")",41.003230984975204,19.503721538340006,7.546256927601403,15.63739088071463,22.105145163908915,20.768628570396473,38.14012682124114,9.206586325198973,41.40858698315728,135.35531117780377
"(""split_NnpKGE"", ""NnpKGE"")",31.967240310502632,14.523467424080417,9.442703110165235,5.225206778615131,21.880054271672215,16.465141221953907,27.90774809827536,8.124777016113883,14.045977479653612,188.05015702022575
"(""split_NnpKGE"", ""split_NNSE"")",9.438650389176576,19.74165717283578,7.278219972756912,16.403336060137537,22.05300688797333,20.768628570396473,14.517016838449944,9.13965089243969,22.468409287030845,7.753043821517479
"(""split_NnpKGE"", ""split_NmKGE"")",52.14898006859463,20.05963815144538,7.726414957929542,16.21859210143289,23.191693782506782,20.768628570396473,69.09916062141093,9.330213479883325,38.94747881032345,332.47142368866173
"(""split_NnpKGE"", ""split_mean_NmKGE"")",18.144902448072703,19.76193506751625,7.357145259038147,16.30336377883178,22.21381285332051,20.768628570396473,19.753717295294667,9.161158013404279,29.77728386347125,5.429714413165453
"(""split_NnpKGE"", ""split_NnpKGE"")",7.783389379931561,17.894922541546265,5.663745105280562,8.497394963324279,14.038583781694419,31.148788879620096,8.312625970529059,7.845518107350027,9.594831767232542,25.97209604562982
